Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2018-01-05,36.90649302818896,36.766188970444276,36.69455878348637,36.766188970444276,37.980680950522114,48.785251840956576,90.80188270495168,131.60033851619966,141.22557337583686,96.9194643674778,96.96972842838038,74.18807896546511,70.13005815287865,54.07040010975775,45.52993026683465,42.203542870664684,50.00849398226952,96.16787135568681,104.18549756717614,104.03001252310789,96.85038736405134,94.51850232820867,54.33722180178612,39.09735854728805
2018-01-06,42.133689096438815,37.98068095052211,37.98068095052211,37.98068095052211,40.9546493940179,43.037686129654944,49.83092394302341,89.24125363475297,87.65188219063147,87.96841626395202,68.542863015866,49.47085626222544,42.677618448856975,40.27804763989936,39.1759478042669,39.1759478042669,42.40641406864854,68.542863015866,90.83108522135082,90.67560017728256,90.67560017728256,67.43584685170481,49.49849737807844,42.8375713546003
2018-01-07,37.98068095052209,36.590834415552834,36.497819100884115,36.01053362336511,35.963682347754926,37.178174327832764,40.225804956233766,42.649348303436085,47.71537789282873,42.180795452854525,40.14802277812006,37.174054334624266,35.95956235454643,35.88793216758853,32.31901003151645,32.31901003151645,37.349408889515686,49.19965188201699,64.10445551438221,48.93498452925983,47.99849473588189,40.12176970588342,35.489767613569384,30.56771360520758
2018-01-08,31.72346997652698,29.369075541022706,28.381325118494065,28.381325118494065,30.49213519134519,35.39329345093805,40.63206478095802,49.830923943023414,64.11804406905641,49.1040581280023,47.93576869333574,42.36108437553641,40.27804763989936,37.30407919640357,37.30407919640357,36.32795325360429,40.27804763989936,49.470856262225446,49.77928607748856,48.40996268112407,41.88086353033009,36.777735768137454,31.654951028309924,27.72418402830977
2018-01-09,22.321452031682036,21.355299699072106,21.355299699072106,21.355299699072106,21.355299699072106,22.727444642685995,27.855770453656643,32.154438948369155,31.472902826460174,31.184553879853787,30.19121252251967,29.159810819535373,29.001102085403897,28.648902413483356,27.948438204106907,27.948438204106907,29.001102085403897,32.44903489329573,35.69322122822976,31.96881404808942,32.229697233650704,30.39493755712958,27.774051506164508,25.89343199128165
2018-01-10,21.799671021285352,21.355299699072102,21.355299699072102,21.355299699072102,21.433440449504218,22.89965576808406,27.344981636039385,32.950282092522855,31.47290282646018,30.655463432043994,29.15981081953537,29.001102085403893,27.948438204106907,27.948438204106907,27.831480974532248,27.831480974532248,28.648902413483352,30.705727492946576,31.153101393112557,30.4410601401894,30.03572747845141,28.825075109677137,25.960271082295797,24.492395631802637
2018-01-11,21.135128432091104,18.443692124666402,18.064456357380568,18.064456357380568,18.443692124666402,21.398638634601138,23.203016898079987,26.882512614569357,27.408980449815555,27.781216913629667,27.483957331441527,27.218892645024127,26.979593800109548,26.843809938021387,26.854306360863294,26.678951805971874,27.218892645024127,28.6999233273205,28.6999233273205,27.8439740738758,27.584852703684614,26.89858272720466,24.93555391355104,23.160470125586894
2018-01-12,18.27239334901167,16.884213366490282,16.44666065182341,16.44666065182341,16.767057197359957,18.064456357380553,23.357577764023585,25.45820046395263,26.42572493654344,26.88400004609482,26.934264106997396,26.934264106997396,26.798480244909236,26.80897666775114,26.854306360863283,26.854306360863283,26.97959380010954,28.270663498152476,28.579093313415594,27.29817218995064,26.949722523017005,26.539013655796346,24.848559478397593,24.791158760459865
2018-01-13,22.127902443234603,19.569602902323254,18.977383863709985,18.6100663428497,18.989302110135533,20.748323694870283,23.793849770474605,25.380059713520513,26.838532791489982,27.898174143204333,27.948438204106914,27.948438204106914,27.831480974532255,27.48395733144153,27.500928944600943,27.48395733144153,27.948438204106914,30.70572749294657,31.413984578673837,30.99761634904429,31.25849953460558,30.394937557129577,28.10198253938116,27.05398937568099
2018-01-14,27.299639828722484,26.279047433325136,25.135754239991016,26.186032118656403,26.91130200250363,27.28096506994035,30.616650620205753,32.95028209252287,35.909298293643864,35.909298293643864,34.927158084935314,32.49436458640788,31.234817940756386,30.01585796762825,28.984456264643953,30.01585796762825,31.347812332471353,40.32337733301149,40.06696496615413,42.14174671589138,42.14174671589138,40.12176970588344,35.4897676135694,31.714265859144124
2018-01-15,30.646511898498538,29.50723589615093,29.294252624823496,28.92693510396321,29.81993375035603,31.375472689724397,32.443643485240344,36.59083441555284,37.12379027372169,36.08465284853527,36.13491690943785,32.49436458640786,32.49436458640786,31.23481794075638,30.70572749294658,31.23481794075638,36.06328672247995,42.36108437553639,48.56544772519231,49.62380103342028,48.40996268112405,39.25106194008508,35.11970211931919,31.60508355045519
2018-01-16,25.311108794882436,24.722990982400006,24.722990982400006,24.722990982400006,25.135754239991016,29.50723589615092,36.766188970444276,41.817155023118254,40.54431765231736,41.086670515634346,38.16296613304113,36.94847415296329,32.95826878044706,32.765568966616314,31.794371267571186,31.794371267571186,36.33449110268841,40.90043096756326,53.668310811474484,52.294272271837094,43.92668382241629,40.70140390135499,31.394067842748665,29.73362930017437
2018-01-17,27.299639828722487,25.31110879488244,25.13575423999102,25.13575423999102,27.124285273831067,31.793400523893478,40.9546493940179,51.00996364544432,51.176783416936075,50.13111131486924,44.43380966447019,42.350772928833145,41.136934576536916,38.162966133041124,36.948474152963286,36.59915763381273,40.59458171321993,51.22704747783865,72.74031756511506,72.5848325210468,68.52681170846033,49.62812695065811,36.07005543682256,31.71426585914412
2018-01-18,31.793400523893485,29.50723589615092,29.50723589615092,29.294252624823486,31.405062697674637,36.59083441555286,49.830923943023414,70.08197039908494,64.9769310056939,48.91727296257302,41.13693457653693,37.14151049712973,32.76556896661632,31.794371267571197,30.976931873154996,30.66039779983443,32.44903489329575,40.594581713219945,44.08216886648455,41.21008772384943,40.7475264844148,36.51359710556298,30.422870143703523,27.72418402830976
2018-01-19,27.124285273831067,24.85659945899571,24.03367243740662,24.009843462334164,25.153136655668284,28.880083828353026,36.78387075971928,41.417210633452534,40.54431765231735,37.57034920882156,35.19836246514375,31.506022320964803,30.145882829407526,28.95577239229175,28.648902413483352,28.648902413483352,29.001102085403893,31.18948824764424,32.124299092157685,30.997616349044307,30.180176954628102,28.84902088371838,26.310271841142196,25.910403604441065
2018-01-20,21.379128674144553,21.33311182553662,21.328272033769654,21.328272033769654,21.33311182553662,21.3552996990721,23.213513320921884,25.54894364024702,26.40490296289205,27.09922375145575,27.112591118382085,26.591255973890693,26.19307071363426,25.81408556444422,25.34131008687791,25.34131008687791,25.36349796041339,26.69215134613378,27.584852703684614,27.601824316844027,26.905134617461215,26.733724595155145,24.608434619325248,23.810811861403465
2018-01-21,19.137481747995203,18.064456357380564,18.064456357380564,17.985250909049352,18.064456357380564,18.064456357380564,20.84442438681065,24.22013763216216,24.878375293571047,25.293726347763428,25.34399040866601,25.312641320038495,25.383007920869968,25.222953436569036,24.91446211516427,25.163241439021107,25.312641320038495,26.185856136381815,27.080489172352635,27.080489172352635,26.76935075537305,26.422348236520175,24.28775161806773,22.800135352614443
2018-01-22,17.77363463915272,17.301327459565115,16.788948415101153,17.24730654891676,17.77363463915272,19.18934385133907,22.79297097378109,26.536077956313623,27.12307022945016,27.168628584121553,26.979593800109548,26.85430636086329,26.64758004952099,26.54293000222832,26.54293000222832,26.54293000222832,26.64758004952099,27.584852703684618,27.89027680925515,27.932376346775342,27.60182431684403,26.70235283870426,24.930714121784067,22.858786548353404
2018-01-23,17.301327459565112,16.5994728833359,16.120054395650843,16.120054395650843,16.446660651823425,17.985250909049352,22.836309909310117,25.45820046395263,26.42572493654344,26.804042299960706,26.854306360863287,26.647580049520986,26.647580049520986,26.54293000222832,26.54293000222832,26.54293000222832,26.854306360863287,28.0504222339648,27.8179728616926,27.6295690834801,27.71797135637964,27.021477089736784,24.95774178708652,24.791158760459876
2018-01-24,19.35661963099582,18.088285332453022,18.064456357380568,18.064456357380568,18.443692124666402,21.328272033769665,24.79288636333653,29.55881009471349,28.979987777043135,28.649601468601514,27.99940132012765,27.99940132012765,27.83148097453225,27.483957331441527,27.50092894460094,27.50092894460094,27.94843820410691,29.210773935556112,31.053331684504922,30.335837458482608,29.821322488055714,28.81218561012111,25.94329946913638,25.012524356524438
2018-01-25,22.26822720540153,21.35694080060908,21.333111825536626,21.355299699072106,21.355299699072106,22.899655768084067,29.852631270568914,33.125636647414275,32.495063641526045,30.655463432043994,29.159810819535373,29.001102085403897,27.94843820410691,27.83148097453225,27.483957331441527,27.483957331441527,27.94843820410691,30.191212522519667,31.308761896967063,31.06644339713209,31.06644339713209,28.9582031924073,26.310271841142196,25.169183552221583
2018-01-26,21.43344044950422,21.355299699072106,21.355299699072106,21.355299699072106,21.7758420462129,23.597080204743154,29.70558844795098,34.42109364201908,32.444100525505284,30.14094846161709,29.0011020854039,27.948438204106914,27.500928944600943,26.979593800109548,26.85430636086329,26.64758004952099,26.843809938021383,27.932376346775342,27.999459117944063,27.843974073875803,27.932376346775342,27.273665434207402,24.887037279487757,24.191032864602818
2018-01-27,21.135128432091093,19.23056768726827,18.4436921246664,18.064456357380564,18.4436921246664,20.202713709401152,22.836309909310117,24.176798696633128,24.97870391753864,25.39405497173102,25.39000725727394,25.36349796041339,25.336470295110946,25.376332742536345,24.914462115164266,24.612268350058002,25.39303353137107,25.914980936687304,26.57312086687265,26.468470819579984,26.468470819579984,26.22620775011484,24.151212458988088,22.0372878712216
2018-01-28,17.75220501597337,16.918493892831318,16.44666065182343,16.25904585214544,16.44666065182343,16.765681661318848,19.23782786366172,21.802789968607783,23.73340731208651,24.890707351122238,24.94097141202482,24.612268350058006,24.36273374063094,24.172513130320922,23.834996484481906,23.834996484481906,25.163241439021107,25.91498093668731,26.779847178214958,26.955201733106378,26.573120866872657,26.42234823652018,24.651773554854277,22.734107311071796
2018-01-29,17.985250909049356,17.77363463915272,17.640158057387744,17.77363463915272,18.064456357380568,21.135128432091104,23.974959169816557,28.28858537167615,28.359046922644417,28.50448907809115,28.554753138993732,28.36246318877589,28.014939545685166,27.54515116140756,27.26896496447817,27.26896496447817,27.963976429664427,29.83251517308864,31.65938400733304,31.098717199734303,29.966350572717595,29.35830961880078,25.959962946265755,24.907874309231786
2018-01-30,22.48121047672897,22.241199540099093,21.82703074362863,21.356940800609088,21.379128674144567,23.500323139676556,28.913066040422862,33.69656089809075,33.566467035109255,33.566467035109255,32.040650377039746,31.511559929229982,29.965643255818804,29.95423007215921,29.75597140566659,29.75597140566659,30.94608184278236,36.86911915876337,38.202100479869735,38.155948642697886,36.94145666262005,33.18844002766523,30.114978748876748,26.976052505070697
2018-01-31,24.111235152241687,23.116097005254527,22.653567143015,23.092268030182073,23.96190359223923,26.721447767447415,36.74267453172149,41.319472781513966,39.88055306362698,36.767891981840044,31.989687261019018,29.914680139798065,29.75597140566659,28.554753138993732,28.311500072755152,28.311500072755152,28.554753138993732,30.94608184278236,33.3470561767619,32.26336491167993,31.445925517263763,29.68927763683625,26.77084221045001,25.22486297428791
2018-02-01,21.90090968454124,21.333111825536623,21.328272033769657,21.328272033769657,21.333111825536623,22.016020040394103,28.43357711248015,31.701822941449052,31.777829941647976,30.23191326823678,30.123468595007886,29.669238044445212,28.92225032833503,28.67899726209645,28.331473619005724,28.331473619005724,28.92225032833503,30.149049246409206,32.87322235962925,33.92319112482186,31.281153849046234,31.101903183256262,26.52114083745066,25.193491217837032
2018-02-02,22.65656503162038,22.6343771580849,22.45902260319348,22.48121047672896,22.48121047672896,24.565744488128423,31.249843877261995,38.574661353373415,38.96321057375249,39.987700989159045,36.46904291398953,36.46904291398953,34.40172461257996,33.58428521816378,32.37044686586754,32.34637534041436,32.89953731367736,37.79963628235884,47.864621376524305,47.81846953935246,39.47075191902655,36.99629900359268,31.75496043520423,28.91631758868552
2018-02-03,27.664463216218568,25.5005776274871,25.5005776274871,25.22142284649179,26.063570028633503,26.90880786913943,31.07448932237057,33.49046003491035,33.198969845767955,32.227772146722835,31.460596813209257,29.755971405666582,28.55475313899373,27.963976429664427,27.093610409586745,27.093610409586745,27.788621874773007,29.781552057067902,30.94608184278236,29.868528302626217,29.73540021989606,28.513499632599217,26.423318567359285,25.05091036141806
2018-02-04,21.355299699072106,21.333111825536623,21.333111825536623,21.328272033769657,21.328272033769657,21.333111825536623,22.79297097378109,24.77830790508651,25.985359266058477,27.08664383341034,27.477414505878166,27.09361040958674,27.09361040958674,26.85991866728445,26.65319235594215,26.65319235594215,27.26896496447816,28.605774052830878,29.781552057067902,29.76688076112241,29.338090472995567,28.39775340316477,25.683776749336356,24.90787430923178
2018-02-05,22.80179680683293,22.774308301228704,22.654340344570002,22.588813535505494,22.611001409040973,24.733164136876454,30.73558341659587,37.923856166787914,39.233419446099056,39.23435459043404,35.715696515264526,34.74449881621941,32.713221069507,32.198706099080106,30.81765134660957,30.466242798647347,31.65635323576312,33.95950529965131,40.883233230909404,48.08867841169903,40.83708139373756,36.13131438272958,30.55557522260758,28.158935227837414
2018-02-06,24.908518691767878,24.29760667920274,23.778555368713583,24.12225212431132,24.733164136876457,28.007237419858026,33.83323423854979,43.03333064929361,40.447911426176894,39.23435459043404,34.7444988162194,33.902987896350034,31.1558912124362,31.008595661964318,30.01201224808467,29.26502453197449,30.466242798647343,32.17086820619002,43.94730496963223,43.90115313246039,40.33223099638828,33.652812590846864,29.07885050705444,26.716225293144
2018-02-07,23.66005957658183,23.083092292113108,22.823984680368408,22.823984680368408,23.425493888821787,25.430588573535534,31.592618080901435,37.924791311122895,34.451594102065705,33.48039640302059,32.71322106950699,31.167304396095794,30.46624279864734,30.46624279864734,29.265024531974483,29.265024531974483,30.46624279864734,31.656353235763113,35.00463365672999,40.33223099638828,39.07268435073679,31.57780546962587,27.466516456656255,25.8022028656874
2018-02-08,23.25844684700453,22.999339235259832,22.82398468036841,23.08309229211311,23.77855536871358,27.1619995793521,33.8332342385498,43.033330649293596,40.44791142617688,39.23341944609904,35.71569651526452,34.744498816219405,32.68914954405381,31.167304396095798,31.008595661964325,30.466242798647347,31.65635323576312,34.50185816296829,45.16086180537507,46.941248882954426,40.83708139373755,37.267443020274214,31.112367304372242,28.931160759108334
2018-02-09,24.908518691767874,24.122252124311313,23.49940058771827,23.49510005651341,24.803436505737643,27.618899593639167,33.8332342385498,40.648352988296374,38.691720210563666,33.90924123874872,32.6999586539998,31.656353235763117,30.46624279864734,29.265024531974486,29.265024531974486,28.70523739241534,28.94849045865392,30.49182345004866,31.487643240545598,30.410089700389456,30.175996693626892,28.95409610633005,26.026550952975807,25.250648512871233
2018-02-10,22.796957015065967,22.316459972922306,20.24869407265427,19.52280069684252,19.52280069684252,21.427361441665344,23.634825158598527,25.547479362268547,26.949466001495473,27.56147510721503,27.611739168117616,27.437258558683943,27.171321114473024,26.88570420586778,26.88570420586778,26.8635163323323,26.88570420586778,27.27221648671611,27.712634540360703,27.712634540360703,27.27221648671611,26.940476995051046,25.27348832542352,23.89648210891361
2018-02-11,19.16658244988057,17.836092258627694,16.8497568110642,16.787142938670527,16.84900668268302,17.307364816498623,19.655895373196888,22.095022978182023,24.666448536001585,26.21635438802944,26.502870053401935,26.596328713200087,26.435830992634205,26.306280661739347,25.99778934033458,26.306280661739347,26.660673271836643,26.811245023219435,27.478942798058405,27.478942798058405,27.272216486716104,26.94047699505104,25.23898060371125,23.594798531680105
2018-02-12,19.840564392115784,19.2213300769144,19.174478801304218,19.386095071200856,19.465300519532068,23.407989719019458,26.77484795515725,31.610082865935873,31.531739691172255,31.553553054651175,30.402598848880903,30.402598848880903,30.159345782642323,29.495288066231033,29.39706396866363,29.39706396866363,29.842811709321758,31.31286369363451,33.1397325278789,34.836509490813086,34.307419043003286,30.77787699607238,27.57372528932817,26.171620066831135
2018-02-13,23.93255767539372,23.7572031205023,23.40937426661029,23.40937426661029,24.215239351836207,26.980926148032967,33.67174408609236,38.744896410373755,38.61573769172723,34.07561785661002,32.79392755266952,31.60381711555376,30.402598848880903,30.086064775560338,29.495288066231033,29.444324950210294,30.0351016595396,31.312863693634515,33.13973252787889,33.09358069070705,32.992615766674646,30.67691207203998,27.54224474810182,26.0842676322805
2018-02-14,23.38718639307479,22.39892323110378,22.310749697394773,22.310749697394773,22.4694190949784,22.95991024879808,29.12420738040372,32.667656491568025,31.344764599441337,31.2370189813306,30.03510165953959,29.79184859330101,29.346100852642884,28.749313485024025,28.574832875590356,28.515621742721734,28.749313485024025,29.8927439655441,30.11760311460309,30.071451277431247,29.92422450677045,28.213549918773776,25.524788447965786,24.635297936126754
2018-02-15,18.67572009144526,17.849769374749442,17.148464341442235,16.829443331946813,17.33814045866667,18.96654180967311,23.911930161454357,26.94416129091966,27.843280316284474,27.79516788195962,27.845431942862202,27.818922646001653,27.818922646001653,27.818922646001653,27.796734772466174,27.796734772466174,27.818922646001653,28.409790803622528,28.85020885726712,28.61651711496483,27.91981801824474,27.260971206215928,24.20049912090308,22.595418032619026
2018-02-16,16.98225556345928,16.602166963646848,16.240951030433223,16.122220194458702,16.3676945255288,17.27639553094532,21.74650983910319,26.458509928866935,27.379816827767232,27.795167881959618,27.8454319428622,27.81892264600165,27.81892264600165,27.81892264600165,27.81892264600165,27.81892264600165,27.81892264600165,28.850208857267116,29.446996224885975,29.478476766112326,28.850208857267116,27.77313186512919,25.502600574430307,25.11914381242294
2018-02-17,20.88632319694929,18.990370784745565,18.96654180967311,18.96654180967311,18.96654180967311,20.132653139560816,23.81276553074032,25.839213612555348,27.320096907501043,28.290003126927736,28.340267187830317,28.13354087648802,27.643568091110232,27.295739237218218,26.933044752117492,26.477617356319705,26.50464502162215,28.08637332938215,29.271641669994562,29.126395054196514,28.674854302375703,27.597777310237777,25.17548128020452,24.148822523867636
2018-02-18,19.34577757695894,18.966541809673107,18.966541809673107,18.92763688578636,18.966541809673107,18.966541809673107,21.74650983910319,25.132248694955805,26.014682563012826,26.434873408972173,26.48029767810779,26.359463542300166,26.125038888861575,25.264819192923472,24.99714948926701,25.074598582613454,26.125038888861575,26.581711418792775,27.278410515512867,27.752827094616148,27.712325935675686,26.593345300424886,24.318210530153962,23.046192267704
2018-02-19,17.479867201804385,16.78423661633481,16.2333487000645,16.631424384822335,16.992665167788907,18.689317414217424,23.6534757879423,25.736802518117674,26.506583837199,27.713029106987456,27.861073251013263,27.709756205727043,26.994977467226757,26.469554775409772,25.790319965657904,25.339732361627075,25.716773406272676,27.11336612249622,28.18550809716459,28.36086265205601,28.33867477852053,26.870905998473624,22.909937215793672,20.85736583029689
2018-02-20,17.160846192308963,16.404148016522374,16.026595719177013,15.924201247334231,16.16967557840433,17.078376583820837,21.832014528679803,25.46950872138911,26.930143775927377,27.686001441685008,28.088934148246565,28.05758505961905,27.871706812940413,27.795131054657464,27.70080621571039,27.70080621571039,28.05758505961905,28.185508097164586,28.850835437433794,28.360862652056007,28.185508097164586,27.046713434612446,22.53855506009406,21.273948503433576
2018-02-21,16.780757592496528,16.734778038676097,16.435054381480942,16.184343280046814,16.184343280046814,17.008033960796485,20.758989138065164,26.537935927002582,27.437054952367397,28.023306603789802,28.264288703137986,28.237779406277436,28.237779406277436,28.237779406277436,28.237779406277436,28.237779406277436,28.259967279812916,28.85083543743379,29.116772881644714,29.05756174877609,28.360862652056003,27.697176048260225,24.058192210737218,23.00149248775589
2018-02-22,17.503696176876833,16.81414966395665,16.546285154378477,16.546285154378477,16.820419161118497,18.854310720294933,23.910310812118716,27.097096991105108,27.820861461578502,28.699676004288122,28.749940065190703,28.749940065190703,28.259967279812916,28.259967279812916,28.259967279812916,28.259967279812916,28.259967279812916,29.291253491078383,30.017745497490996,30.017745497490996,29.291253491078383,28.214176498940457,25.58202657256595,23.77898552177992
2018-02-23,18.854310720294936,18.028360003599115,17.327054970291904,17.327054970291904,17.97433909295076,19.145132438522786,24.35297479526562,27.727607521439605,28.58729608508178,28.96561344849905,28.956666376533008,28.749940065190707,28.25996727981292,28.25996727981292,28.25996727981292,28.25996727981292,28.25996727981292,28.850835437433794,29.057561748776095,28.850835437433794,28.360862652056007,27.69717604826023,24.31202766829784,22.409482133908103
2018-02-24,17.494790618510734,16.814149663956652,16.546285154378484,16.443281779170555,16.546285154378484,16.592989744745235,19.06884285933737,22.592644331522152,24.09733098010388,25.30512552583743,25.991186973347173,25.83717124126808,25.436940420337592,24.939044501510107,24.536436798338297,24.536436798338297,24.536436798338297,25.440627733870162,27.219448080622875,27.567276934514886,26.60876299411184,25.07505309510951,22.459349611762843,21.273948503433573
2018-02-25,16.78075759249653,16.75029076087414,16.255290014832095,15.519987901374884,15.519987901374884,15.699752268023731,17.820880825504375,20.34829188726587,22.3117540868388,23.932503908507872,24.272124376970993,24.245615080110444,24.245615080110444,24.245615080110444,24.052557480884193,24.245615080110444,24.45723135000708,25.01656793786722,26.428353865026807,27.00849179995249,26.819229471509704,24.577614215468504,22.38161322947747,21.176386839792308
2018-02-26,17.45359384861274,17.4270034784587,17.176885053271956,17.192531040340658,17.654279846758662,19.769952569141456,24.69538173853988,28.089231503680804,28.98835052904562,28.940238094720762,28.990502155623343,28.963992858762794,28.766450430335894,28.76161063856893,28.404831794660268,28.057002940768257,28.347610275009043,28.54170482222245,29.81992451513684,29.81992451513684,29.82079846059459,28.252874737621127,25.936744983754558,23.247889130984223
2018-02-27,19.81025309358591,19.55833629924481,19.408672824211447,19.55833629924481,19.849158017472657,22.919830092183194,25.8850533329769,29.96539297909506,30.05315350608864,29.668765081991168,29.278611089249157,28.78863830387137,28.766450430335887,28.76161063856892,28.404831794660264,28.176970897426955,28.413781784676914,28.661672778881147,29.64544390570317,29.819924515136837,29.64544390570317,28.252874737621124,25.643089647799485,23.627124898270058
2018-02-28,19.769952569141452,19.26897989168428,18.250618543236488,18.48729721211157,19.13059017058066,21.015269347360373,25.079188247750984,27.98946826639092,29.3386692893596,29.494284472557503,29.27861108924916,28.788638303871373,28.788638303871373,28.788638303871373,28.76645043033589,28.76645043033589,28.788638303871373,29.379506461492248,29.99527907002826,29.99527907002826,29.76158732772597,28.252874737621127,25.765699151542947,23.247889130984223
2018-03-01,18.28761077288658,17.898205854011405,17.330349406447674,17.330349406447674,17.74539362249893,19.861066344881717,24.786495514280144,27.766344915861183,29.079464304785887,29.031351870461027,29.081615931363608,29.05510663450306,29.032918760967576,29.032918760967576,29.032918760967576,29.02807896920061,29.032918760967576,29.156002006746146,29.91191223633486,29.91191223633486,29.852701103466238,28.519343068252816,25.967386718926075,23.283826936929447
2018-03-02,19.649450074985076,18.823499358289258,18.192345821497423,18.192345821497423,19.649450074985076,20.31950756049876,25.170302023491242,28.87580835602153,29.881323816920677,29.93523341262285,29.98549747352543,29.98549747352543,29.75180573122314,29.36972486498942,29.36972486498942,28.87975207961163,29.36972486498942,29.911038290877098,30.781404310954784,30.781404310954784,30.68318021338738,29.274379352383768,26.58561788157577,25.186897066044004
2018-03-03,22.07852914523351,20.319507560498764,19.94027179321293,19.94027179321293,20.319507560498764,22.07852914523351,24.786495514280137,26.554129746343285,27.741357705333918,28.156708759526303,27.743509331911646,27.717000035051097,27.689972369748652,27.268848967203436,26.488083785890364,26.238549176463298,26.79027755099663,27.604989495313102,27.817895407294184,27.84172438236664,27.84172438236664,27.37894168489547,25.386265352640855,24.699157060995685
2018-03-04,20.319507560498764,19.94027179321293,19.94027179321293,19.94027179321293,19.94027179321293,20.319507560498764,24.44861514263244,26.170323237132187,27.255706343281208,27.671057397473586,27.35970282270054,27.098768872401397,26.488083785890367,25.710811920314267,25.418341014924323,25.331576153028433,26.04832856615328,27.43408889808308,27.817895407294188,28.307868192671975,28.307868192671975,27.35511270982302,25.648719357602445,24.699157060995688
